,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE/SQUAREFT,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,DESC,LABEL
1750,1,,Single Family Residential,18323 64th Ave W,Lynnwood,WA,98037,480000.0,4,2.0,Lynnwood,1632.0,8276.0,1971.0,20.0,294.0,,Active,,,http://www.redfin.com/WA/Lynnwood/18323-64th-Ave-W-98037/home/2679199,NWMLS,1279826,N,Y,47.8324131,-122.3193928,"Room for everyone in this fabulous 4 Bed split level home. Spacious living room, kitchen with dining area and two bedrooms on the main floor with family and master bath plus an additional 2 bedrooms, rec room and bathroom on the lower level with separate access to the side yard. A few minor modifications would make for a great Mother in Law arrangement. Huge yard includes ample space for RV or other toy parking. Fabulous location in Edmonds School District. Hurry, I won't last!",0
1751,1,,Single Family Residential,5907 172nd Place SW,Lynnwood,WA,98037,629000.0,4,2.5,Lynnwood,2680.0,9148.0,1975.0,24.0,235.0,,Active,,,http://www.redfin.com/WA/Lynnwood/5907-172nd-Pl-SW-98037/home/2715749,NWMLS,1278191,N,Y,47.84262929999999,-122.3132991,Newly updated 4 bedroom/3 bathrooms on quiet street in Meadowdale has it all: new cabinets and SS appliances in newly renovated kitchen; expansive decks in front and back of the house for entertaining; dining room and huge living room on main level as well as master bedroom and bath; another 2 bedrooms/1 bathroom on main level. Downstairs features another bedroom and bath and humongous great room fit for any needs! MIL or Airbnb anyone? Newer roof and electrical/mechanical completes the package!,0
1752,1,,Single Family Residential,17025 20th Ave W,Lynnwood,WA,98037,485000.0,3,2.0,Lynnwood,1504.0,12197.0,1968.0,27.0,322.0,,Active,,,http://www.redfin.com/WA/Lynnwood/17025-20th-Ave-W-98037/home/2668571,NWMLS,1276401,N,Y,47.8436684,-122.26007849999999,"Wonderful single level home with 3 bedroom, 2 bath and good size living room. Located on over a quarter acre lot which is zoned PCB, potential for future developing. This home has Master with full bath and walk in closet. Great cabinet space in the updated Kitchen. Freshly painted with tons of natural light. Plenty of room for gardener's paradise and good size 2 car garage with RV/Boat parking. Just few minutes from the Ash Way Park-and-Ride, Costco, freeway exits and Alderwood Mall.",0
1753,1,,Single Family Residential,17905 8th Place W,Lynnwood,WA,98037,729990.0,4,2.5,Lynnwood,3052.0,4320.0,2018.0,27.0,239.0,,Active,,,http://www.redfin.com/WA/Lynnwood/17905-8th-Pl-W-98037/home/145351959,NWMLS,1276308,N,Y,47.8353997,-122.24440890000001,"New craftsman home in desirable neighborhood. Master suite features vaulted ceiling w/ fan, 5-piece bath w/ soaker tub, walk-in closet. Kitchen boasts granite counters & stainless appliances. 3 story home w/ large bonus room on lower level. Extensive hardwood laminate floors in family room, nook, kitchen, flex room & entry. Gas fireplace in family room. Nook opens to raised cedar deck. Energy efficient natural gas furnace & tankless water heater. Just minutes from shopping & easy commuting.",0
1754,1,,Single Family Residential,16926 20th Ave W,Lynnwood,WA,98037,575000.0,3,2.5,Lynnwood,2224.0,32670.0,1977.0,43.0,259.0,,Active,,,http://www.redfin.com/WA/Lynnwood/16926-20th-Ave-W-98037/home/2776788,NWMLS,1266415,N,Y,47.8447464,-122.2604781,"Beautifully updated home! Open great room is light and bright with vaulted ceilings, cozy gas fireplace and brand-new kitchen. Dining room opens to large deck overlooking private backyard and wooded ravine. Three big bedrooms + office and 3 baths, plus huge rec room with 2nd gas fireplace. Mud room opens to backyard. Spacious double garage, Move-in ready! Minutes to I-5, I-405 and Alderwood Mall. .. .. .. Zoned UC Urban Center, potential future Development!! * * * Lot is 32,670 Sq Ft * *",0
1755,1,,Single Family Residential,17405 64th Ave W,Lynnwood,WA,98037,799000.0,4,2.5,North Lynnwood,2914.0,27878.0,1954.0,62.0,274.0,,Active,,,http://www.redfin.com/WA/Lynnwood/17405-64th-Ave-W-98037/home/2718512,NWMLS,1257292,N,Y,47.84095070000001,-122.31876899999999,"Investor/Builder Alert! . 64 Acre. Builders this is prime land ready for 3 new homes in Lynnwood!! Value in the Land. 4/2 House is in good shape, basement is partially finished. Close to Glendale Elementary. Won't last long. Buyer to verify utilities. By Appt only. Sold As Is. Zoned R-8400.",0
1756,1,,Single Family Residential,3328 167th Place SW,Lynnwood,WA,98037,709950.0,4,3.0,Lynnwood,4250.0,27007.0,1971.0,71.0,167.0,,Active,,,http://www.redfin.com/WA/Lynnwood/3328-167th-Pl-SW-98037/home/2643757,NWMLS,1251139,N,Y,47.84648189999999,-122.2791054,"4250 SF of Home and a chance to build some quick equity but needs some love. There's are a ton of incredible features on this home that include a 1500 SF pool, a gigantic master BR with a walk in closet as big as most b. rooms, 3 f. places, 2 bathrooms that have jetted tubs, large showers, double vanities plus one more big bathroom! You'll love the very private setting and awesome location. It sits on over 27,000 SF of land & potential for an additional lot (see attached drawing), zoning is 8400 SF!",0
1757,1,,Vacant Land,164XX 44th Ave W,Lynnwood,WA,98037,226000.0,0,,Lynnwood,,24829.0,,89.0,,,Active,,,http://www.redfin.com/WA/Lynnwood/164XX-44th-Ave-W-98037/home/144877646,NWMLS,1246190,N,Y,47.85001,-122.28913500000002,"This sale consists of 2 lots. Lot 8 - tax ID #00613500200801 Lot 9 - tax ID #00613500200900 Sewer availability is not known. Lots may require ""Critical Area Review"" by city of Lynnwood as a condition of development. Water availability not known. Lots have not been surveyed.",0
1758,1,,Single Family Residential,1229 169th Place SW,Lynnwood,WA,98087,700000.0,5,2.5,Martha Lake,2607.0,6003.0,2005.0,91.0,269.0,35.0,Active,,,http://www.redfin.com/WA/Lynnwood/1229-169th-Pl-SW-98037/home/2914417,NWMLS,1240783,N,Y,47.8450532,-122.2507398,"--Great Location! 3-cars, 2-Sty Foyer, formal LR & DR, Den/5th BR up, Island Kitchen, tile cntrs, stainless appl, corner Pantry, desk, gas cooking, huge FR w/ gas fpl, hardwood floors, painted doors. Dbl. doors to superb Master Suite w/ soak tub + separate shower & large walk-in wardrobe. Full landscape, pre-wire security system, data network ready. Highly desired location, extremely convenient to I-5, North or South & all major employment areas.",0
1759,1,,Vacant Land,15XX - 169th (Lot 9) Place SW,Lynnwood,WA,98036,100000.0,0,,Martha Lake,,12632.0,,116.0,,,Active,,,http://www.redfin.com/WA/Lynnwood/15XX-169th-Lot-9-Pl-SW-98036/home/142955628,NWMLS,1231952,N,Y,47.844387,-122.244859,"Residential zoned R9600 vacant lot . 29 acres/12,632 sq ft backs to Interurban Trail in the Martha Lake Community. Ground does not perk, therefore no septic allowed. Sewer line at the end of 169th and 17th Ave W; unknown if and when they will bring sewer line down 169th. Possibilities might be to build garage, storage, shop, or warehouse-type building for non-business use; commercial in nature. (see lot 8 across the street). Property sold as-is. Buyer to verify all information.",0
1760,1,,Vacant Land,17020 13th Ave W,Lynnwood,WA,98037,2800000.0,0,,Alderwood Manor,,219542.0,,166.0,,,Active,,,http://www.redfin.com/WA/Lynnwood/17020-13th-Ave-W-98037/home/144404820,NWMLS,1222830,N,Y,47.84357,-122.25300800000001,No Description,0
1761,1,,Vacant Land,16431 44th Ave W,Lynnwood,WA,98037,210000.0,0,,Lynnwood,,8600.0,,222.0,,,Active,,,http://www.redfin.com/WA/Lynnwood/16431-44th-Ave-W-98037/home/86072960,NWMLS,1203626,N,Y,47.8490164,-122.29146399999999,"READY TO BUILD LOT WITH HOUSE PLANS! This is a rare find in Lynnwood. Close and easy access to I-5, I-405, Highway 99. Close to shopping and Alderwood Mall. Seller did all the work, sewer and water at property. Power conduit stubbed to property just need PUD to install pedestal. House plans already submitted to the city for permits. House plan is for 3,630 SF. Come and start building your dream house!",0
1762,1,,Vacant Land,312 164th St SW,Lynnwood,WA,98087,2161933.0,0,,Mill Creek,,78900.0,,424.0,,,Active,,,http://www.redfin.com/WA/Lynnwood/312-164th-St-SW-98087/home/113439055,NWMLS,1091487,N,Y,47.84848,-122.23782299999999,"Prime 1.82 Acre development site. Zoned Snohomish County CB. Extensive flexibility including ALL Residential permitted uses, Duplexes, Multi Family, Single Family, Townhouses. Also extensive commercial uses and other urban use classifications. Please see Snohomish County Chapter 30.22 for permitted use. Brokers or other interested parties please research attached Sno. Co. Chapter 30 for specific development details. Property Dimensions are as follows: 90' frontage 164th X 130', to, 150' X 448'.",0
1763,1,,Vacant Land,172nd St SW,Lynnwood,WA,98037,400000.0,0,,Alderwood Manor,,21344.0,,858.0,,,Active,,,http://www.redfin.com/WA/Lynnwood/172nd-St-SW-98037/home/22088685,NWMLS,882742,N,Y,47.8424,-122.244041,"Excellent Alderwood Mall Parkway location right off of off ramp with lots of upside investment potential. 1/2 Acre, Business/Commercial zoning. Extensive feasibility and wetland mitigation study completed as of 2011. Permit issued for 1900sq ft+ Building & 5,000sq ft of usable space (6-7 Parking Spaces) This street is booming and is moving into rapid development. Exceptional freeway access & exposure. Same owner of 2 left parcels and 2 right parcels. Across from Public Storage.",0
1764,1,,Condo/Co-op,1111 S Atlantic St #113,Seattle,WA,98134,450000.0,3,1.0,Beacon Hill,1285.0,,1980.0,32.0,350.0,484.0,Active,,,http://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-113/home/24401,NWMLS,1274459,N,Y,47.5894606,-122.31829760000001,"Beacon Hill Beauty. Bright city facing end unit. Large private patio/deck. Side yard for gardening. Large open family room full of west facing windows with fireplace. Breakfast nook off kitchen. 3 large bedrooms. One bedroom can be used as an office. It has built-in with fold up murphy bed. 2 parking spots in the gated parking lot. All appliances, plus washer and dryer. Storage unit also included. Walking distance to light rail and bus line. Easy freeway access.",0
1765,1,,Multi-Family (2-4 Unit),525 W Cloudy St,Kent,WA,98032,685000.0,8,4.0,Downtown Kent,3210.0,20952.0,1942.0,6.0,213.0,,Active,,,http://www.redfin.com/WA/Kent/525-W-Cloudy-St-98032/home/396405,NWMLS,1288817,N,Y,47.388664,-122.23805800000001,"Outstanding opportunity with an unbeatable location! Nearly 1/2 acre lot w/ 2 separate duplex units- 4 rentals! Short walk to Sounder, Kent Station w/ restaurants, theaters, retail shops & KC Regional Justice Center. City of Kent continues its steady growth & revitalization of the downtown core. Property has 1 duplex facing 4th Ave. & 2nd one faces Cloudy St. Property borders rear parking lot of Showare Center home of The Seattle Thunderbirds with a nice pedestrian buffer. Newer roof. Zoned MRT16.",0
1766,1,,Townhouse,5027 S 233rd Place Unit 24-1,Kent,WA,98032,380000.0,3,2.5,The Lakes,1700.0,1236136.0,1996.0,7.0,224.0,325.0,Active,,,http://www.redfin.com/WA/Kent/5027-S-233rd-Pl-98032/unit-24-1/home/8393,NWMLS,1287384,N,Y,47.3925037,-122.27165359999998,"Highly sought after corner unit condo in Marina Pointe at The Lakes. This beautiful gated community is seconds away from quiet walking trails w/ access from your back patio, and mins from transit & Kent Station. Very well kept by original owners, and features a main floor master bed w/ enormous attached full bath. Upstairs loft/office area w/ huge storage area, 2 addl bedrooms & full bath. Spacious kitchen, living area w/ tons of windows & vaulted ceilings. Private covered patio, and 2 car garage.",0
1767,1,,Townhouse,21809 S 45 Ave S,Kent,WA,98032,481990.0,5,2.25,Riverview,2783.0,1327016.0,2006.0,1.0,173.0,126.0,Active,,,http://www.redfin.com/WA/Kent/21809-45th-Ave-S-98032/home/17068148,NWMLS,1292045,N,Y,47.4061277,-122.2773291,"Location, Style, convenience well sought Review community . Well coming front porch entry & incredible home is designated for today's living, generous light-filled living places. Everything you need 5 bedrooms, 2.5 bathes, office room at the main stair, hardwood floor, fresh paint, impressive island kitchen, family room, dining & living room. You will love the peace, quite, & amenities of the area. The house in the corner & fenced at the back.",0
1768,1,,Single Family Residential,24412 35th Place S,Kent,WA,98032,334900.0,3,1.0,West Hill,1420.0,7350.0,1959.0,1.0,236.0,,Active,,,http://www.redfin.com/WA/Kent/24412-35th-Pl-S-98032/home/207608,NWMLS,1292043,N,Y,47.3824905,-122.2872429,"Starter home? Versatile floor plan, super move in condition, this home is for you! Right price, right location. Huge great room/family room, 3 bedrooms, hardwood floors, updated kitchen with new counters, big backyard. Really comfy home near bus lines, mass transit, easy freeway access, low price yet close in. Little known neighborhood in the path of progress.",0
1769,1,,Condo/Co-op,5614 S 237th St Unit 16-3,Kent,WA,98032,239000.0,2,2.25,Kent,1041.0,,1995.0,3.0,230.0,280.0,Active,,,http://www.redfin.com/WA/Kent/5614-S-237th-St-98032/unit-16-3/home/17076783,NWMLS,1291265,N,Y,47.389131,-122.263773,"Wonderful value in this 2 bedroom, 2.5 bath townhome-style condominium. Lives like a house; beautiful fireplace, all appliances included, and just steps from your patio to your private lake :) Freshly painted and super clean, your new home awaits! This beautiful neighborhood is only steps away from the Green River and 20 miles of paved trails; it even has playgrounds and parks throughout! Close to Kent Station, Showare Center, freeways, restaurants, and shopping! Homes comes with private garage!",0
1770,1,,Single Family Residential,3706 S 253rd St,Kent,WA,98032,419000.0,3,1.75,West Hill,1630.0,7000.0,1979.0,4.0,257.0,,Active,,,http://www.redfin.com/WA/Kent/3706-S-253rd-St-98032/home/207812,NWMLS,1290568,N,Y,47.3750344,-122.28508070000001,"Tucked away in a quiet neighborhood on a cul-de-sac lot this meticulously maintained 1 story home features manicured grounds and a super large lot with space for your RV or Boat. Oversized master suite with French doors that lead to the private back yard and a perfect setting for lounging or morning tea. Updated kitchen with new laminate flooring, hickory cabinets, and solid surface countertops. Vaulted ceilings in the dining and living rooms with large windows that lend views to the outdoors.",0
1771,1,,Townhouse,5422 S 234th St,Kent,WA,98032,269000.0,2,2.0,Kent,1061.0,235968.0,1996.0,5.0,254.0,340.0,Active,,,http://www.redfin.com/WA/Kent/5422-S-234th-St-98032/unit-7-3/home/56790,NWMLS,1287831,N,Y,47.392619599999996,-122.2660409,"Welcome to The Promenade at The Lakes Community. Community offers quite surroundings with small lakes. Area is perfect for waking, biking and running. Minutes to Kent station and train station. Wall to wall carpet on upper level is paired with hardwoods on lower level. Impeccably maintained. Dont miss this great opportunity",0
1772,1,,Single Family Residential,27102 78th Ave S,Kent,WA,98032,599000.0,4,3.5,Emerald Downs,2850.0,101718.0,1901.0,5.0,210.0,,Active,,,http://www.redfin.com/WA/Kent/27102-78th-Ave-S-98032/home/344543,NWMLS,1290404,N,Y,47.358769,-122.23477890000001,"One of a kind, 4 bed, 3 1/2 bath rare Gem of a classic 1901 farm home. Fully remodeled with New roof, electrical (2005) and Pex plumbing. New permitted Septic. New Kitchen and Bath cabinets and granite counter tops. New SS appliances. New Carpet and Swedish finished Hardwoods. New trim, int/ext paint. New Gutters. Newer Vinyl windows. New insulation in attic and crawlspace. Fully fenced dry yard for livestock, farming, or spreading out. Near the Green river and easy access to freeway",0
1773,1,,Single Family Residential,317 W Cloudy St,Kent,WA,98032,275000.0,2,1.0,Kent,720.0,5080.0,1942.0,5.0,382.0,,Active,,,http://www.redfin.com/WA/Kent/317-W-Cloudy-St-98032/home/397173,NWMLS,1287135,N,Y,47.388647999999996,-122.2356,"Adorable remodeled cottage home in desirable area of charming downtown Kent. Just blocks from Kent Station's thriving retail/dining, Sounder Train & ShoWare. Commuter's dream location-just 25 mins to downtown Seattle! Remodeled throughout with fenced yard, updated kitchen & bath, all appliances included. Move in ready. Why rent? Backyard with covered deck & patio with arbor & screen plus firepit & shed. Lots of parking in driveway and off street. Community park right across the street!",0
1774,1,,Single Family Residential,24831 35th Pl S,Kent,WA,98032,449900.0,5,2.0,West Hill,1860.0,7000.0,1963.0,5.0,242.0,,Active,,,http://www.redfin.com/WA/Kent/24831-35th-Pl-S-98032/home/206907,NWMLS,1288906,N,Y,47.3783881,-122.28741799999999,"Amazing curb appeal welcomes you to this charming Home and Stylish modern accents throughout give you a 2018 feel. New spacious kitchen with SS appliances, Tons of cabinets w/ soft close doors, Slab granite counter tops and Designer tile back splash. Fresh interior and exterior paint, New flooring, New doors and millwork. Tranquil fully fenced backyard. Space for your boat and RV. Great location, friendly community where shopping, restaurants and freeway are minutes away. Make this lovely home yours Today!",0
